CustomerID,Gender,SeniorCitizen,Partner,Dependents,Region,InternetService,OnlineSecurity,TechSupport,OnlineBackup,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TenureMonths,MonthlyCharges,TotalCharges,AccountStartDate,AccountEndDate,Churn,ChurnProbability,ChurnReason
101923,Male,0,No,Yes,Hyderabad,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,35,72.02,2518.92,2022-02-24 17:35:22,,No,0.69,
101924,Female,0,Yes,No,Pune,Fiber optic,Yes,No,No,No,Yes,Two year,Yes,Electronic check,63,78.49,4936.51,2021-06-07 22:10:24,2022-04-08 22:10:24,Yes,0.354,Price too high
101925,Male,0,No,Yes,Delhi,DSL,Yes,Yes,No,No,No,One year,No,Electronic check,38,64.08,2391.3,2021-10-29 04:55:48,,No,0.401,
101926,Male,0,Yes,Yes,Jaipur,Fiber optic,No,Yes,No,No,No,Two year,No,Electronic check,51,77.06,3931.49,2022-11-30 15:00:55,,No,0.332,
101927,Male,0,Yes,Yes,Pune,Fiber optic,Yes,Yes,No,Yes,No,Two year,No,Electronic check,60,94.71,5671.71,2020-08-26 13:25:28,,No,0.332,
101928,Female,0,Yes,Yes,Hyderabad,DSL,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,57,65.01,3685.02,2020-08-31 04:31:10,2023-09-10 04:31:10,Yes,0.802,Payment problems
101929,Male,0,No,No,Bengaluru North,DSL,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),24,71.66,1736.29,2024-06-29 00:18:36,,No,0.401,
101930,Female,0,No,No,Mumbai,Fiber optic,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45,88.06,3895.59,2021-05-18 09:11:28,2024-04-04 09:11:28,Yes,0.646,Relocation
101931,Female,0,Yes,Yes,Ahmedabad,DSL,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,34,70.35,2372.64,2023-03-04 09:01:15,2025-03-24 09:01:15,Yes,0.69,Price too high
101932,Male,0,Yes,No,Kolkata,Fiber optic,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,59,90.27,5356.41,2024-05-01 01:58:41,2026-01-13 00:00:00,Yes,0.668,Competitor offer
101933,Male,0,Yes,Yes,Pune,DSL,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,7,53.78,351.8,2022-03-07 05:35:55,,No,0.87,
101934,Male,1,Yes,Yes,Ahmedabad,Fiber optic,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),60,76.17,4550.64,2025-05-03 02:44:45,2026-01-13 00:00:00,Yes,0.401,Relocation
101935,Female,0,No,No,Delhi,Fiber optic,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),14,69.93,1000.42,2019-11-22 05:06:32,2024-06-02 05:06:32,Yes,0.668,Relocation
101936,Male,0,Yes,No,Pune,DSL,No,No,Yes,No,No,One year,No,Bank transfer (automatic),37,50.34,1862.26,2020-10-19 10:20:59,,No,0.55,
101937,Female,0,Yes,No,Delhi,DSL,No,Yes,Yes,No,No,One year,No,Electronic check,52,55.78,2907.52,2023-04-23 02:30:35,2026-01-13 00:00:00,Yes,0.525,Price too high
101938,Female,0,No,No,Chennai,DSL,Yes,Yes,No,No,No,Two year,Yes,Electronic check,40,62.27,2497.9,2025-12-20 15:04:53,,No,0.214,
101939,Male,0,No,No,Mumbai,DSL,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),12,63.71,793.98,2022-01-31 00:16:11,2023-11-04 00:16:11,Yes,0.668,Service issues
101940,Male,0,No,Yes,Delhi,Fiber optic,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),54,74.3,4015.39,2019-02-18 11:46:21,,No,0.525,
101941,Female,1,Yes,Yes,Jaipur,DSL,Yes,Yes,No,Yes,No,One year,No,Electronic check,44,66.25,2924.81,2020-04-05 10:49:05,,No,0.45,
101942,Female,0,Yes,Yes,Bengaluru North,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,68,75.75,5177.49,2021-02-24 17:48:34,2025-04-09 17:48:34,Yes,0.87,Service issues
101943,Female,0,No,No,Bengaluru North,Fiber optic,Yes,No,No,No,Yes,One year,Yes,Electronic check,54,81.48,4434.47,2020-02-13 23:33:25,,No,0.668,
101944,Male,0,Yes,Yes,Bengaluru North,DSL,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),30,74.48,2243.69,2020-05-28 17:52:34,2022-08-25 17:52:34,Yes,0.711,Price too high
101945,Female,0,Yes,Yes,Mumbai,Fiber optic,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,11,87.01,928.89,2022-04-06 03:18:14,2026-01-13 00:00:00,Yes,0.354,Service issues
101946,Male,0,No,No,Delhi,Fiber optic,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,39,78.53,3101.76,2019-03-18 04:36:30,,No,0.786,
101947,Female,0,No,Yes,Bengaluru North,DSL,No,Yes,No,Yes,No,One year,Yes,Electronic check,18,63.36,1123.7,2020-10-26 15:54:55,,No,0.5,
101948,Female,1,Yes,Yes,Pune,Fiber optic,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,20,85.17,1733.92,2020-05-22 09:10:54,,No,0.818,
101949,Male,0,Yes,Yes,Chennai,DSL,No,Yes,No,Yes,No,One year,No,Mailed check,40,61.05,2422.72,2023-02-09 23:31:58,,No,0.378,
101950,Female,0,No,Yes,Kolkata,DSL,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66,70.69,4718.37,2025-03-29 13:58:20,2026-01-13 00:00:00,Yes,0.525,Relocation
101951,Male,0,Yes,No,Jaipur,DSL,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,58,66.58,3874.01,2022-02-28 22:05:59,2026-01-13 00:00:00,Yes,0.525,Price too high
101952,Male,0,No,No,Chennai,DSL,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,6,67.37,436.13,2023-04-28 01:39:24,2025-11-26 01:39:24,Yes,0.525,Service issues
101953,Female,0,No,Yes,Bengaluru North,Fiber optic,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,32,83.43,2660.47,2024-11-10 10:04:00,2026-01-13 00:00:00,Yes,0.599,Service issues
101954,Male,0,No,Yes,Bengaluru North,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,5,70.2,353.47,2021-08-31 03:54:21,2024-12-28 03:54:21,Yes,0.937,Price too high
101955,Male,0,No,No,Kolkata,DSL,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),1,64.09,89.72,2021-01-17 17:21:56,2021-06-12 17:21:56,Yes,0.731,Service issues
101956,Female,0,Yes,No,Hyderabad,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),6,86.3,559.79,2022-11-27 06:30:11,2023-11-14 06:30:11,Yes,0.769,Price too high
101957,Male,0,Yes,No,Bengaluru South,Fiber optic,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),42,82.12,3440.01,2020-03-14 14:12:04,,No,0.769,
101958,Male,0,No,No,Mumbai,DSL,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),12,67.73,819.12,2021-06-07 08:29:30,2026-01-13 00:00:00,Yes,0.525,Competitor offer
101959,Male,1,No,Yes,Kolkata,Fiber optic,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,15,90.55,1334.71,2022-03-20 13:46:29,,No,0.332,
101960,Female,0,No,No,Pune,DSL,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),16,52.87,869.46,2024-03-01 20:53:22,,No,0.668,
101961,Male,0,No,No,Chennai,None,No,No,No,No,No,Two year,Yes,Electronic check,7,16.95,123.94,2020-12-23 07:25:37,,No,0.475,
101962,Female,1,No,Yes,Bengaluru South,DSL,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58,59.34,3445.14,2024-10-26 11:52:34,2026-01-13 00:00:00,Yes,0.818,Relocation
101963,Female,0,No,No,Chennai,Fiber optic,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),11,79.26,825.53,2022-08-04 07:37:53,2024-03-29 07:37:53,Yes,0.802,Service issues
101964,Male,0,No,Yes,Kolkata,None,No,No,No,No,No,One year,No,Electronic check,19,17.32,346.16,2022-08-05 08:03:54,2025-06-12 08:03:54,Yes,0.69,Price too high
101965,Male,0,No,Yes,Ahmedabad,Fiber optic,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,64,74.29,4737.52,2024-04-11 17:06:58,,No,0.818,
101966,Male,0,No,No,Hyderabad,DSL,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,4,57.98,203.12,2020-09-23 09:38:27,2022-12-02 09:38:27,Yes,0.9,Payment problems
101967,Female,0,Yes,No,Chennai,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54,86.28,4657.15,2023-03-16 00:03:57,2026-01-13 00:00:00,Yes,0.917,Payment problems
101968,Male,0,No,Yes,Hyderabad,DSL,No,Yes,No,No,No,Month-to-month,No,Mailed check,47,48.77,2305.02,2019-02-18 22:03:22,,No,0.668,
101969,Male,0,No,Yes,Delhi,Fiber optic,No,No,No,No,No,Month-to-month,No,Mailed check,17,68.02,1141.3,2021-12-17 22:52:00,,No,0.802,
101970,Male,0,Yes,No,Bengaluru South,Fiber optic,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),38,71.38,2711.31,2021-09-06 05:17:57,2023-02-28 05:17:57,Yes,0.711,Payment problems
101971,Male,0,No,Yes,Ahmedabad,Fiber optic,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),71,79.21,5601.92,2023-05-27 13:31:06,2026-01-13 00:00:00,Yes,0.711,Relocation
101972,Male,0,No,No,Pune,DSL,No,No,No,Yes,No,Two year,Yes,Mailed check,6,50.85,312.19,2024-09-29 04:34:25,2026-01-13 00:00:00,Yes,0.332,Service issues
101973,Female,0,No,No,Chennai,Fiber optic,No,No,No,No,No,One year,Yes,Electronic check,20,63.91,1274.21,2023-11-05 18:25:41,,No,0.668,
101974,Female,0,Yes,No,Jaipur,DSL,No,No,No,Yes,No,Month-to-month,No,Mailed check,0,51.22,0.0,2024-04-20 13:52:33,2026-01-13 00:00:00,Yes,0.9,Service issues
101975,Male,0,No,No,Jaipur,DSL,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,13,67.57,865.85,2022-01-13 06:27:46,,No,0.55,
101976,Male,0,Yes,No,Chennai,Fiber optic,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,51,83.97,4331.16,2022-04-01 18:33:22,2024-02-08 18:33:22,Yes,0.87,Price too high
101977,Male,0,No,No,Bengaluru North,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,32,86.56,2756.07,2022-03-01 09:36:38,,No,0.646,
101978,Male,0,Yes,Yes,Delhi,Fiber optic,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),14,70.32,1010.62,2022-10-18 05:53:56,2026-01-13 00:00:00,Yes,0.332,Competitor offer
101979,Female,0,No,No,Jaipur,DSL,No,Yes,No,No,No,One year,No,Mailed check,49,55.42,2749.6,2020-10-20 09:00:43,2022-04-04 09:00:43,Yes,0.378,Service issues
101980,Male,0,No,Yes,Mumbai,None,No,No,No,No,No,Month-to-month,No,Electronic check,12,26.03,330.35,2020-10-24 05:14:58,2025-06-06 05:14:58,Yes,0.881,Payment problems
101981,Female,0,Yes,Yes,Jaipur,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,32,74.45,2389.48,2019-09-04 13:56:48,,No,0.87,
101982,Female,1,No,Yes,Bengaluru North,DSL,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,65,73.35,4746.03,2020-03-16 22:19:30,,No,0.599,
101983,Male,0,No,No,Pune,None,No,No,No,No,No,Month-to-month,Yes,Electronic check,52,19.27,990.67,2019-12-04 05:39:15,2020-07-09 05:39:15,Yes,0.87,Payment problems
101984,Female,0,Yes,Yes,Pune,None,No,No,No,No,No,Month-to-month,Yes,Electronic check,0,22.42,12.62,2019-08-04 15:29:49,2021-06-27 15:29:49,Yes,0.937,Price too high
101985,Female,0,Yes,No,Mumbai,DSL,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),43,60.45,2554.05,2020-06-23 06:10:24,,No,0.668,
101986,Female,0,Yes,No,Jaipur,Fiber optic,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),64,88.69,5694.64,2025-04-06 03:16:55,2026-01-13 00:00:00,Yes,0.289,Service issues
101987,Female,0,Yes,Yes,Chennai,Fiber optic,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),62,71.54,4462.88,2024-03-20 07:47:37,,No,0.525,
101988,Male,0,No,No,Bengaluru South,DSL,No,Yes,No,Yes,No,One year,No,Electronic check,15,61.26,944.35,2021-04-07 18:42:32,,No,0.525,
101989,Male,0,No,No,Delhi,DSL,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),18,56.49,1021.19,2024-09-01 22:55:27,2025-08-25 22:55:27,Yes,0.668,Price too high
101990,Female,1,Yes,No,Hyderabad,Fiber optic,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),33,76.83,2518.03,2022-07-17 05:03:44,2022-10-08 05:03:44,Yes,0.69,Relocation
101991,Male,0,No,Yes,Mumbai,DSL,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,38,62.45,2388.63,2022-06-28 18:21:18,2023-09-26 18:21:18,Yes,0.786,Price too high
101992,Male,0,No,No,Ahmedabad,Fiber optic,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),59,83.1,4880.29,2020-05-11 22:38:09,,No,0.354,
101993,Male,0,Yes,No,Bengaluru South,DSL,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,14,70.77,1012.91,2025-08-01 18:20:09,2025-11-28 18:20:09,Yes,0.769,Competitor offer
101994,Male,1,Yes,Yes,Mumbai,None,No,No,No,No,No,Month-to-month,No,Electronic check,51,21.72,1112.55,2020-04-17 07:27:53,,No,0.9,
101995,Male,0,Yes,Yes,Bengaluru North,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50,79.07,3938.12,2025-11-15 05:33:54,2026-01-13 00:00:00,Yes,0.786,Service issues
101996,Female,0,No,No,Bengaluru North,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45,91.81,4164.82,2023-04-26 10:47:41,2026-01-13 00:00:00,Yes,0.769,Relocation
101997,Male,1,No,No,Mumbai,DSL,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,68,58.05,3963.55,2023-09-19 23:14:04,2025-01-27 23:14:04,Yes,0.832,Relocation
101998,Male,0,No,Yes,Jaipur,Fiber optic,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,35,91.63,3221.26,2024-04-13 02:16:04,2026-01-13 00:00:00,Yes,0.75,Payment problems
101999,Male,0,Yes,Yes,Bengaluru North,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53,68.79,3656.45,2020-04-23 22:58:29,2024-05-21 22:58:29,Yes,0.69,Service issues
102000,Male,0,No,No,Bengaluru South,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,13,77.5,1006.64,2024-02-13 02:02:28,,No,0.769,
102001,Female,0,No,Yes,Mumbai,DSL,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,3,57.83,175.03,2021-08-29 02:48:36,2026-01-13 00:00:00,Yes,0.9,Service issues
102002,Female,0,No,No,Chennai,Fiber optic,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,37,83.49,3094.4,2025-05-05 02:20:24,2026-01-13 00:00:00,Yes,0.858,Price too high
102003,Female,0,Yes,Yes,Hyderabad,DSL,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,66,70.06,4590.72,2025-01-03 22:46:10,,No,0.525,
102004,Female,0,No,No,Kolkata,Fiber optic,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,32,81.03,2583.12,2019-07-14 21:08:03,2021-12-26 21:08:03,Yes,0.858,Competitor offer
102005,Male,0,No,Yes,Bengaluru North,Fiber optic,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,39,85.38,3326.87,2025-11-07 02:31:25,,No,0.475,
102006,Female,0,Yes,No,Hyderabad,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57,71.07,4037.24,2025-02-10 06:14:25,,No,0.786,
102007,Male,0,Yes,No,Chennai,DSL,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),6,75.5,468.78,2025-03-28 20:50:23,,No,0.525,
102008,Male,0,No,No,Pune,DSL,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,54,60.35,3296.7,2023-10-20 18:11:16,2024-06-09 18:11:16,Yes,0.802,Price too high
102009,Male,0,No,No,Delhi,Fiber optic,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),69,73.28,5049.5,2021-08-31 07:41:42,,No,0.354,
102010,Male,0,No,Yes,Kolkata,DSL,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),55,66.92,3688.76,2022-01-10 23:28:38,,No,0.426,
102011,Male,0,No,Yes,Mumbai,DSL,No,No,Yes,No,No,Two year,Yes,Electronic check,8,53.33,428.03,2019-05-30 09:35:38,,No,0.475,
102012,Female,0,No,No,Bengaluru South,DSL,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),70,75.78,5312.42,2022-01-21 08:30:25,2026-01-13 00:00:00,Yes,0.55,Price too high
102013,Female,0,Yes,No,Mumbai,Fiber optic,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,49,84.71,4158.64,2019-09-26 17:48:41,2020-11-21 17:48:41,Yes,0.769,Service issues
102014,Female,0,Yes,No,Delhi,DSL,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),6,72.02,448.34,2022-10-22 20:22:05,2023-04-19 20:22:05,Yes,0.646,Service issues
102015,Female,1,No,Yes,Bengaluru South,None,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),42,15.0,649.36,2023-09-02 21:15:47,2026-01-13 00:00:00,Yes,0.832,Relocation
102016,Male,0,Yes,No,Chennai,Fiber optic,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,41,88.17,3650.75,2019-06-09 13:43:09,2022-08-23 13:43:09,Yes,0.289,Competitor offer
102017,Female,0,Yes,No,Ahmedabad,Fiber optic,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,68,78.84,5371.89,2021-09-08 08:39:21,2026-01-10 08:39:21,Yes,0.769,Service issues
102018,Male,0,No,Yes,Chennai,DSL,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,65,59.44,3831.62,2021-03-14 09:35:58,,No,0.769,
102019,Female,0,No,No,Delhi,None,No,No,No,No,No,Two year,Yes,Mailed check,33,18.35,654.61,2023-11-04 17:53:09,2026-01-13 00:00:00,Yes,0.332,Relocation
102020,Male,0,Yes,No,Kolkata,DSL,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,38,66.85,2604.47,2024-12-01 14:43:40,,No,0.31,
102021,Male,0,Yes,No,Hyderabad,DSL,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,6,55.22,370.88,2022-08-10 22:06:37,2026-01-13 00:00:00,Yes,0.786,Competitor offer
102022,Female,1,No,Yes,Mumbai,DSL,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48,64.91,3115.43,2019-06-14 15:53:15,2020-02-10 15:53:15,Yes,0.731,Service issues
102023,Male,0,Yes,Yes,Chennai,DSL,No,Yes,No,No,No,Month-to-month,No,Electronic check,70,49.32,3461.04,2023-01-11 16:44:28,2024-04-09 16:44:28,Yes,0.786,Relocation
102024,Male,0,No,Yes,Hyderabad,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49,88.01,4324.97,2020-11-18 20:10:27,2021-08-13 20:10:27,Yes,0.802,Relocation
102025,Female,0,Yes,No,Bengaluru South,Fiber optic,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,37,89.43,3344.28,2019-08-27 16:00:35,2021-09-07 16:00:35,Yes,0.475,Price too high
102026,Male,0,No,No,Mumbai,DSL,No,No,Yes,Yes,No,Two year,No,Mailed check,7,55.6,414.68,2020-11-29 00:40:37,,No,0.354,
102027,Female,1,No,Yes,Bengaluru North,Fiber optic,No,Yes,No,Yes,Yes,Two year,No,Electronic check,5,85.33,424.79,2020-10-25 12:38:17,2025-01-08 12:38:17,Yes,0.69,Service issues
102028,Female,0,No,No,Jaipur,Fiber optic,No,No,Yes,Yes,No,One year,Yes,Mailed check,44,77.2,3420.66,2023-05-29 19:54:35,2024-07-17 19:54:35,Yes,0.525,Service issues
102029,Female,0,Yes,No,Bengaluru North,None,No,No,No,No,No,Two year,Yes,Mailed check,33,21.37,716.33,2024-05-26 13:03:52,2026-01-13 00:00:00,Yes,0.332,Service issues
102030,Male,0,No,No,Bengaluru South,DSL,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),61,59.79,3653.48,2020-07-03 21:31:41,,No,0.401,
102031,Male,0,Yes,Yes,Delhi,DSL,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),43,73.36,3167.57,2025-07-17 04:45:47,,No,0.25,
102032,Male,0,Yes,Yes,Ahmedabad,DSL,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),56,78.2,4389.43,2024-01-11 16:33:01,,No,0.525,
102033,Female,0,No,No,Mumbai,DSL,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),59,63.57,3742.0,2021-11-28 05:35:45,2023-02-01 05:35:45,Yes,0.668,Service issues
102034,Male,0,No,Yes,Kolkata,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,56,77.34,4315.67,2021-06-01 19:16:05,,No,0.769,
102035,Female,0,No,No,Hyderabad,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),62,70.83,4389.14,2020-06-27 07:50:52,2022-01-26 07:50:52,Yes,0.646,Service issues
102036,Female,0,Yes,No,Chennai,DSL,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66,81.83,5425.34,2024-01-18 04:41:48,,No,0.668,
102037,Male,0,Yes,Yes,Kolkata,Fiber optic,No,Yes,No,No,Yes,Two year,No,Electronic check,22,77.35,1719.64,2019-12-16 07:13:55,,No,0.332,
102038,Female,0,No,Yes,Bengaluru North,DSL,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,68,77.65,5308.17,2021-01-15 11:03:37,,No,0.13,
102039,Male,0,No,No,Jaipur,DSL,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,18,63.23,1132.27,2025-08-26 12:12:55,,No,0.802,
102040,Male,0,No,Yes,Kolkata,DSL,Yes,No,Yes,Yes,No,One year,No,Electronic check,45,67.36,3018.51,2020-12-03 19:19:44,2023-11-17 19:19:44,Yes,0.574,Competitor offer
102041,Male,0,No,Yes,Jaipur,Fiber optic,No,No,No,Yes,Yes,Two year,No,Mailed check,15,72.32,1093.35,2024-01-20 20:27:56,,No,0.354,
102042,Male,0,Yes,No,Kolkata,Fiber optic,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),23,79.79,1851.53,2023-05-17 04:56:13,,No,0.646,
102043,Male,0,No,No,Ahmedabad,Fiber optic,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,67,89.97,6024.21,2020-12-08 17:26:42,2024-04-25 17:26:42,Yes,0.622,Service issues
102044,Female,1,Yes,No,Bengaluru South,None,No,No,No,No,No,Month-to-month,No,Credit card (automatic),38,21.64,813.24,2024-11-10 14:58:50,2026-01-13 00:00:00,Yes,0.832,Relocation
102045,Female,0,No,No,Mumbai,Fiber optic,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),64,91.49,5863.17,2023-04-25 02:45:11,2023-10-05 02:45:11,Yes,0.802,Service issues
102046,Female,0,No,Yes,Mumbai,DSL,No,No,No,No,Yes,Two year,Yes,Electronic check,18,47.41,817.67,2025-08-04 09:51:20,,No,0.475,
102047,Male,0,No,Yes,Bengaluru North,DSL,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),22,53.77,1144.56,2024-06-22 04:27:45,2026-01-13 00:00:00,Yes,0.802,Service issues
102048,Male,0,No,No,Hyderabad,None,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30,20.79,622.28,2023-11-27 03:14:08,,No,0.786,
102049,Male,0,Yes,No,Bengaluru North,Fiber optic,No,No,No,No,No,Month-to-month,No,Credit card (automatic),6,64.58,405.7,2025-11-12 00:25:04,2026-01-13 00:00:00,Yes,0.802,Relocation
102050,Female,1,No,No,Bengaluru North,Fiber optic,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),22,87.16,1886.16,2025-10-04 13:25:11,2026-01-13 00:00:00,Yes,0.401,Service issues
102051,Male,0,Yes,Yes,Kolkata,Fiber optic,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,29,92.31,2677.85,2021-07-18 14:04:22,2025-07-24 14:04:22,Yes,0.769,Relocation
102052,Female,1,Yes,Yes,Ahmedabad,DSL,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,46,78.19,3574.02,2021-04-08 13:35:36,,No,0.168,
102053,Female,0,Yes,Yes,Kolkata,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,38,75.68,2851.57,2021-12-17 14:53:17,,No,0.646,
102054,Male,0,No,No,Kolkata,DSL,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),35,70.75,2468.02,2021-05-11 00:49:03,2025-08-02 00:49:03,Yes,0.646,Payment problems
102055,Male,0,Yes,Yes,Chennai,DSL,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,14,57.22,829.12,2024-09-15 08:51:33,,No,0.802,
102056,Female,0,No,Yes,Ahmedabad,DSL,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),32,66.62,2154.49,2024-04-27 00:11:40,,No,0.198,
102057,Male,0,No,No,Pune,Fiber optic,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,34,94.5,3161.95,2019-08-13 08:55:13,,No,0.668,
102058,Female,1,No,No,Jaipur,Fiber optic,No,No,No,Yes,No,Two year,No,Electronic check,22,77.44,1649.72,2024-04-07 20:36:07,2026-01-13 00:00:00,Yes,0.55,Service issues
102059,Male,1,Yes,No,Bengaluru North,Fiber optic,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),57,75.09,4300.71,2021-12-14 07:51:02,,No,0.711,
102060,Male,1,Yes,No,Kolkata,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,27,74.89,2073.45,2021-08-30 22:01:13,2024-02-15 22:01:13,Yes,0.69,Service issues
102061,Female,0,No,No,Chennai,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,42,79.23,3316.71,2025-05-08 18:37:40,2026-01-13 00:00:00,Yes,0.69,Service issues
102062,Male,0,No,Yes,Chennai,DSL,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,4,60.5,232.52,2022-08-09 15:13:10,,No,0.818,
102063,Female,0,Yes,No,Hyderabad,Fiber optic,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),13,84.33,1116.43,2019-07-23 15:36:36,,No,0.289,
