,CustomerID,Gender,SeniorCitizen,Partner,Dependents,Region,InternetService,OnlineSecurity,TechSupport,OnlineBackup,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TenureMonths,MonthlyCharges,TotalCharges,AccountStartDate,AccountEndDate,Churn,ChurnProbability,ChurnReason
1093,101093,1,0,1,0,1,2,0,0,0,0,0,0,1,2,25,18.12,428.51,3950,1710,1,0.87,4
1094,101094,0,0,0,0,1,1,1,0,0,1,1,0,1,3,65,84.3,5491.36,3645,4270,1,0.786,4
1095,101095,0,0,0,0,6,1,0,1,1,0,0,0,1,0,21,83.33,1757.12,4425,4100,1,0.75,4
1096,101096,0,0,0,0,8,1,1,0,0,1,0,2,1,2,56,78.78,4390.67,7417,4271,0,0.354,5
1097,101097,0,1,1,0,4,2,0,0,0,0,0,0,1,3,27,15.81,453.15,2270,1258,1,0.818,4
1098,101098,0,0,0,1,4,1,1,1,0,0,1,0,1,0,14,91.95,1290.99,5549,4271,0,0.646,5
1099,101099,1,1,0,1,5,0,0,0,0,0,1,0,0,2,69,48.98,3410.35,452,893,1,0.9,3
1100,101100,1,0,0,1,8,1,0,1,0,1,0,1,0,1,20,79.98,1573.92,682,4271,0,0.378,5
1101,101101,0,0,1,0,9,0,1,0,0,1,0,0,1,2,24,62.23,1519.6,3235,1035,1,0.802,2
1102,101102,0,0,0,0,6,2,0,0,0,0,0,0,0,0,11,20.9,231.05,1627,2070,1,0.802,3
1103,101103,1,1,1,1,4,1,1,1,1,0,1,0,1,0,45,91.76,4134.04,2129,4271,0,0.69,5
1104,101104,0,0,0,0,9,0,1,1,0,0,0,2,0,0,15,61.51,962.69,7722,4271,0,0.142,5
1105,101105,0,0,1,1,9,1,1,0,1,1,1,0,1,3,62,89.42,5548.6,5575,4271,0,0.786,5
1106,101106,1,0,0,1,7,0,0,0,0,1,1,2,1,1,38,62.53,2373.29,1474,2352,1,0.332,2
1107,101107,0,0,0,1,8,1,0,1,0,1,1,0,0,0,27,88.98,2407.49,2669,1824,1,0.769,0
1108,101108,0,0,1,0,2,0,0,0,0,0,0,2,0,3,56,38.84,2195.22,5279,3503,1,0.354,2
1109,101109,1,1,1,0,7,0,1,0,0,1,0,0,0,2,59,52.82,3105.46,1008,2587,1,0.846,0
1110,101110,1,1,1,0,4,0,0,0,0,1,1,0,1,3,1,60.74,32.89,8954,4270,1,0.909,4
1111,101111,1,0,1,0,0,0,1,1,0,1,1,0,1,2,61,76.28,4634.46,5071,3382,1,0.668,0
1112,101112,0,1,1,0,3,0,1,0,0,0,0,0,1,3,52,55.53,2884.22,8977,4271,0,0.731,5
1113,101113,1,0,0,0,9,1,1,1,0,1,0,2,1,0,1,85.05,71.33,7003,4271,0,0.354,5
1114,101114,1,0,0,1,1,0,0,1,0,0,1,1,1,1,23,60.84,1390.22,9813,4271,0,0.354,5
1115,101115,1,0,0,1,5,0,0,0,0,0,1,0,0,0,9,53.6,497.13,594,1280,1,0.802,0
1116,101116,1,0,0,1,5,1,0,0,0,1,1,0,1,2,23,75.43,1745.41,3764,1603,1,0.87,0
1117,101117,1,1,1,0,3,2,0,0,0,0,0,0,0,2,14,16.98,200.64,7769,4270,1,0.9,0
1118,101118,1,0,1,1,8,1,0,1,0,0,1,1,0,2,4,79.75,323.83,1384,148,1,0.711,0
1119,101119,0,0,1,1,6,0,0,0,1,1,1,1,1,2,39,70.36,2779.62,2144,2045,1,0.668,1
1120,101120,0,0,0,0,8,1,1,1,0,0,0,0,0,2,41,80.55,3298.98,8159,4271,0,0.786,5
1121,101121,1,0,0,1,2,0,1,0,0,0,0,1,0,1,48,55.04,2626.32,599,4271,0,0.426,5
1122,101122,1,0,1,0,6,2,0,0,0,0,0,0,1,3,14,22.88,375.44,2361,562,1,0.786,4
1123,101123,1,1,1,0,5,2,0,0,0,0,0,0,1,1,64,18.89,1214.69,7409,4270,1,0.818,2
1124,101124,0,0,0,1,4,1,0,0,0,0,0,1,1,2,41,65.59,2687.66,1757,4271,0,0.668,5
1125,101125,0,0,0,1,6,0,0,1,0,0,1,1,1,0,1,55.05,71.96,925,925,1,0.55,2
1126,101126,0,0,0,1,1,0,0,0,0,1,1,0,0,0,36,64.78,2319.59,4528,2428,1,0.802,3
1127,101127,0,0,1,1,1,2,0,0,0,0,0,2,1,2,23,20.24,454.63,1478,4271,0,0.475,5
1128,101128,0,0,0,0,5,1,0,0,0,1,1,2,0,2,11,78.49,861.87,9521,4271,0,0.5,5
1129,101129,0,0,1,0,2,0,1,1,0,1,0,1,1,3,35,64.85,2298.39,4801,4271,0,0.25,5
1130,101130,0,0,0,1,0,0,0,0,1,0,0,0,1,2,10,48.07,515.12,7515,4084,1,0.87,2
1131,101131,0,0,0,1,7,1,1,1,1,1,1,0,0,2,43,108.36,4653.8,4963,2149,1,0.786,4
1132,101132,0,0,0,0,8,2,0,0,0,0,0,0,1,3,13,19.43,226.13,2247,1691,1,0.786,2
1133,101133,1,0,1,1,0,1,1,1,0,0,0,0,1,2,28,80.13,2238.31,9075,3927,1,0.769,2
1134,101134,1,0,1,1,1,0,0,1,0,1,1,1,1,2,65,66.35,4305.31,7034,3351,1,0.5,4
1135,101135,1,0,0,0,9,1,1,0,0,1,1,2,1,1,34,78.26,2643.13,3004,4271,0,0.231,5
1136,101136,1,0,1,0,6,0,0,1,0,1,1,0,0,3,62,67.81,4220.44,6651,2966,1,0.668,4
1137,101137,0,1,0,0,0,2,0,0,0,0,0,0,1,0,31,21.14,692.78,4929,2972,1,0.818,2
1138,101138,0,0,0,0,8,0,0,1,0,0,1,0,1,2,53,58.27,3120.35,1371,1911,1,0.769,0
1139,101139,1,0,1,1,2,1,1,1,1,0,1,0,1,3,41,94.79,3884.36,6841,4270,1,0.646,0
1140,101140,0,0,0,0,2,0,0,1,0,0,0,1,1,0,59,54.8,3209.47,8112,3644,1,0.354,0
1141,101141,1,0,1,1,9,0,0,0,0,0,0,1,1,2,47,34.61,1651.69,4776,4271,0,0.668,5
1142,101142,0,0,0,0,3,1,1,0,0,0,0,1,0,3,13,73.69,942.35,7549,2961,1,0.426,3
1143,101143,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,79.56,0.0,7688,4270,1,0.858,2
1144,101144,0,0,0,1,4,0,0,0,1,0,0,0,0,0,33,47.13,1589.59,183,4271,0,0.802,5
1145,101145,0,0,1,1,7,1,1,0,0,1,0,0,1,1,59,82.24,4831.66,1572,481,1,0.786,0
1146,101146,1,0,0,1,4,1,1,0,1,1,0,2,1,2,0,81.49,22.89,7386,4270,1,0.668,1
1147,101147,0,0,0,1,2,1,0,0,0,1,1,0,1,0,4,79.46,307.75,7154,4270,1,0.891,4
1148,101148,1,0,1,1,6,1,0,1,0,1,1,0,1,2,13,88.45,1118.69,4571,4061,1,0.846,4
1149,101149,1,1,0,0,8,0,0,1,0,0,1,0,1,2,1,63.99,44.57,693,2354,1,0.9,0
1150,101150,1,0,0,0,7,1,1,1,0,0,0,1,1,2,21,83.69,1669.19,8401,4270,1,0.5,4
1151,101151,1,0,0,1,2,2,0,0,0,0,0,2,1,0,60,19.18,1119.19,9173,4271,0,0.332,5
1152,101152,0,0,0,1,4,2,0,0,0,0,0,0,0,3,29,28.01,829.46,9020,4270,1,0.802,1
1153,101153,0,0,1,1,9,1,0,0,0,0,1,0,1,3,10,76.33,754.99,8846,4270,1,0.786,0
1154,101154,0,0,0,1,9,2,0,0,0,0,0,0,1,3,14,17.1,241.03,5878,2775,1,0.786,2
1155,101155,1,0,1,1,9,0,1,1,0,1,0,0,1,2,36,68.2,2474.54,2834,1989,1,0.668,2
1156,101156,0,0,1,0,2,1,0,0,0,1,1,2,1,0,16,78.58,1290.29,8610,4270,1,0.332,1
1157,101157,1,0,1,1,9,1,0,1,0,1,0,0,1,0,35,76.5,2705.13,5645,4271,0,0.646,5
1158,101158,0,0,1,0,4,0,1,0,0,0,1,0,0,0,51,57.24,2944.62,36,4271,0,0.711,5
1159,101159,0,0,1,0,2,2,0,0,0,0,0,0,0,1,64,21.97,1376.29,8588,4270,1,0.802,4
1160,101160,0,0,0,0,6,0,1,1,0,1,0,1,1,1,59,69.22,4046.65,5485,4271,0,0.25,5
1161,101161,1,0,0,1,0,0,0,0,0,1,0,2,0,2,0,48.35,0.0,1907,4271,0,0.69,5
1162,101162,0,0,0,0,0,0,0,1,0,1,0,0,0,2,8,60.46,487.63,8517,4271,0,0.786,5
1163,101163,0,0,1,0,5,0,0,0,0,0,0,0,0,3,18,41.85,779.11,4986,4270,1,0.802,4
1164,101164,1,0,1,1,2,1,1,0,1,0,0,1,0,1,33,76.35,2522.61,8053,4270,1,0.426,0
1165,101165,0,0,0,1,9,1,1,1,1,0,0,0,1,2,8,95.57,770.34,7563,4271,0,0.769,5
1166,101166,1,0,0,0,7,0,1,0,0,0,0,1,0,0,33,53.74,1818.23,1091,1122,1,0.426,0
1167,101167,0,1,0,1,1,1,1,0,1,0,1,0,0,1,41,87.36,3593.26,8328,4270,1,0.832,2
1168,101168,1,0,1,0,9,0,0,0,1,1,1,0,1,2,12,66.98,792.63,1166,3028,1,0.87,0
1169,101169,1,0,0,1,4,1,0,0,0,1,0,0,1,0,58,72.63,4162.16,9763,4271,0,0.786,5
1170,101170,0,0,1,1,2,0,0,0,1,1,0,0,1,2,32,57.53,1872.61,2075,1176,1,0.87,2
1171,101171,1,0,0,1,4,1,1,0,1,1,0,0,0,1,57,86.93,4949.99,5629,4169,1,0.802,4
1172,101172,1,0,0,1,6,0,0,1,1,0,0,1,0,1,23,59.26,1376.91,2022,522,1,0.378,2
1173,101173,1,0,0,0,5,1,1,1,0,0,0,0,1,2,63,82.75,5165.9,5927,3196,1,0.769,4
1174,101174,1,0,0,0,8,1,0,1,0,1,0,0,1,2,34,80.7,2760.1,3059,1672,1,0.846,2
1175,101175,1,0,1,0,3,2,0,0,0,0,0,0,1,2,14,18.54,256.93,9773,4270,1,0.87,2
1176,101176,1,0,0,0,2,0,0,0,0,1,0,0,1,3,20,46.98,888.36,9282,4253,1,0.786,4
1177,101177,0,0,0,1,3,1,1,1,1,0,1,0,0,1,61,91.2,5532.52,4653,4271,0,0.668,5
1178,101178,1,0,0,0,0,1,1,1,0,1,0,0,1,1,54,88.0,4729.12,1616,4271,0,0.646,5
1179,101179,1,0,1,0,9,2,0,0,0,0,0,0,1,3,66,19.36,1257.93,1532,646,1,0.786,4
1180,101180,0,0,0,0,5,1,0,0,1,0,1,1,1,2,64,80.61,5128.23,2458,1521,1,0.769,2
1181,101181,0,0,0,0,4,0,0,0,0,0,1,1,0,2,45,52.78,2369.86,3784,1791,1,0.69,1
1182,101182,0,0,1,0,9,1,1,0,0,1,1,1,0,2,6,88.02,545.02,9690,4271,0,0.69,5
1183,101183,0,1,1,1,5,0,1,0,0,1,1,0,1,1,46,62.6,2892.33,489,350,1,0.731,3
1184,101184,0,0,1,0,7,1,1,1,1,1,0,1,1,3,42,93.38,3912.6,4802,3294,1,0.354,0
1185,101185,0,0,0,1,5,1,0,0,0,0,1,0,1,3,17,69.03,1190.35,6357,3504,1,0.786,2
1186,101186,0,0,1,0,6,2,0,0,0,0,0,0,1,3,5,25.27,194.38,545,1785,1,0.891,4
1187,101187,1,0,0,1,7,1,0,0,0,1,0,2,1,2,46,69.18,3186.39,1933,4271,0,0.475,5
1188,101188,1,0,0,0,7,1,0,1,1,0,0,1,1,1,40,80.3,3180.9,7395,4271,0,0.475,5
1189,101189,0,0,0,0,7,1,0,1,0,1,1,0,1,0,65,96.17,6252.11,1733,3334,1,0.75,2
1190,101190,1,0,0,0,8,1,0,1,0,1,0,0,1,2,0,82.36,3.2,1964,572,1,0.924,3
1191,101191,1,0,1,0,4,0,0,0,1,0,0,2,1,2,47,40.35,1858.12,2761,988,1,0.475,2
1192,101192,1,0,0,0,9,1,1,1,0,0,0,0,1,0,1,85.16,99.67,1975,3350,1,0.802,2
1193,101193,0,1,0,0,4,0,1,0,0,0,1,0,1,1,70,59.72,4168.03,4244,4271,0,0.731,5
1194,101194,0,0,0,1,7,0,1,1,1,1,0,1,0,2,28,69.42,1968.6,6569,4246,1,0.401,3
1195,101195,1,0,0,0,1,1,0,1,1,0,1,1,0,2,64,86.36,5525.53,3955,4271,0,0.646,5
1196,101196,0,0,0,0,2,2,0,0,0,0,0,0,1,3,26,21.99,569.89,2118,4271,0,0.786,5
1197,101197,1,0,1,0,0,1,0,1,0,1,0,0,0,3,26,77.17,2031.44,2317,4271,0,0.668,5
1198,101198,1,0,0,0,1,1,1,1,0,1,0,1,1,2,1,90.37,75.68,4533,4271,0,0.69,5
1199,101199,1,0,0,1,2,1,0,1,0,0,0,2,0,0,47,75.13,3500.3,9164,4271,0,0.214,5
1200,101200,1,0,0,1,8,0,0,0,0,0,1,1,1,2,16,55.96,894.26,679,4271,0,0.668,5
1201,101201,0,0,0,0,7,0,0,0,0,0,1,0,1,3,38,52.09,1939.13,7510,4270,1,0.786,4
1202,101202,0,1,1,0,9,2,0,0,0,0,0,1,1,2,38,21.37,789.67,4057,1475,1,0.711,2
1203,101203,0,0,0,0,6,2,0,0,0,0,0,1,1,2,7,15.29,134.39,5551,3149,1,0.668,1
1204,101204,1,0,0,0,2,1,0,0,1,1,0,1,1,1,45,78.27,3507.95,292,4271,0,0.525,5
1205,101205,0,1,1,0,0,0,1,1,0,1,0,2,0,2,2,69.98,147.09,1341,1509,1,0.45,4
1206,101206,1,0,0,0,8,2,0,0,0,0,0,0,1,2,64,19.01,1157.39,1031,1705,1,0.87,2
1207,101207,0,0,1,0,2,1,1,0,0,0,1,0,0,3,28,81.66,2303.76,6658,4270,1,0.802,1
1208,101208,1,0,0,1,9,0,1,1,0,1,1,0,1,3,30,79.1,2351.15,4289,4271,0,0.525,5
1209,101209,1,0,1,0,1,0,0,0,1,1,0,1,1,2,70,55.19,3848.11,1416,663,1,0.668,0
1210,101210,1,0,0,0,4,2,0,0,0,0,0,2,1,1,50,18.92,969.72,5253,4271,0,0.332,5
1211,101211,0,0,1,0,8,0,0,0,0,1,0,0,1,2,57,58.75,3353.43,5257,2799,1,0.87,4
1212,101212,0,0,0,1,2,0,1,1,0,1,0,0,0,1,20,63.73,1271.15,4488,2565,1,0.55,4
1213,101213,0,0,1,1,0,1,0,0,1,1,1,1,1,2,25,87.53,2191.26,8242,4210,1,0.769,4
1214,101214,0,0,1,0,4,0,0,1,0,0,1,2,0,3,62,68.43,4257.23,331,4271,0,0.214,5
1215,101215,1,0,0,1,6,0,0,0,0,0,1,2,1,1,60,47.38,2840.03,7314,4271,0,0.332,5
1216,101216,0,0,1,1,0,0,1,1,1,0,0,0,0,2,59,71.69,4233.94,1308,2562,1,0.69,4
1217,101217,0,0,0,1,2,0,0,0,0,1,0,2,0,3,49,54.44,2634.23,5766,4271,0,0.354,5
1218,101218,1,0,0,0,9,1,1,0,0,0,1,1,0,2,1,83.01,60.52,1385,3200,1,0.832,4
1219,101219,1,0,0,0,3,1,0,1,1,1,1,1,0,0,68,93.75,6354.91,8941,4270,1,0.5,0
1220,101220,1,0,0,0,7,0,0,0,0,1,0,0,1,2,5,50.14,216.4,7075,4270,1,0.937,4
1221,101221,0,0,1,1,0,0,1,0,1,0,0,0,0,1,27,55.41,1502.78,4233,3680,1,0.711,1
1222,101222,1,0,1,0,3,0,1,1,0,0,0,0,0,0,61,61.12,3751.43,8929,4271,0,0.55,5
1223,101223,1,0,0,0,1,0,0,1,0,1,1,1,1,1,18,71.45,1293.62,2630,2265,1,0.354,2
1224,101224,1,0,1,1,4,1,1,0,0,1,0,0,1,0,47,84.73,3996.94,4536,4270,1,0.786,2
1225,101225,0,0,0,1,0,0,1,1,0,1,0,1,0,2,60,74.05,4463.67,613,4271,0,0.401,5
1226,101226,1,0,1,0,5,1,1,1,0,1,0,2,0,1,27,88.19,2374.06,6975,4271,0,0.214,5
1227,101227,0,1,0,0,0,1,0,0,0,1,0,1,1,2,13,68.98,886.11,1082,4271,0,0.711,5
1228,101228,0,0,1,0,5,0,1,0,0,0,1,0,1,3,69,59.91,4164.1,5824,4271,0,0.69,5
1229,101229,1,0,0,1,1,0,0,1,1,1,1,0,1,2,1,78.68,47.02,6170,4270,1,0.881,2
1230,101230,1,0,1,0,6,2,0,0,0,0,0,1,0,2,70,19.94,1403.74,2507,2511,1,0.69,2
1231,101231,0,1,1,0,0,2,0,0,0,0,0,1,0,2,33,18.61,619.62,8516,4270,1,0.731,4
1232,101232,1,0,0,0,1,2,0,0,0,0,0,0,1,1,9,24.77,196.5,7093,3399,1,0.786,4
1233,101233,1,0,1,0,1,1,0,0,0,0,1,0,1,3,57,68.13,3914.57,4020,3615,1,0.786,2
1234,101234,0,0,0,0,9,2,0,0,0,0,0,1,0,2,35,18.34,675.27,8268,4270,1,0.69,2
1235,101235,0,0,0,0,7,1,1,0,1,1,0,0,1,1,64,81.47,5236.49,9561,4270,1,0.786,3
1236,101236,1,0,1,1,4,1,0,0,0,0,0,0,1,2,31,69.35,2156.68,9337,4270,1,0.87,4
1237,101237,0,0,0,0,1,1,0,1,0,1,1,0,1,3,26,89.62,2323.28,3882,2273,1,0.75,4
1238,101238,1,1,0,1,9,0,0,0,0,1,1,0,1,2,33,61.97,2048.86,6872,2858,1,0.891,3
1239,101239,1,1,0,0,8,1,1,1,0,1,0,0,1,2,12,86.05,1075.05,1170,2920,1,0.802,2
1240,101240,1,1,0,1,8,0,0,0,0,0,0,0,1,1,10,49.0,494.39,855,1300,1,0.818,2
1241,101241,0,0,0,0,3,0,0,1,0,1,0,0,1,3,64,52.31,3342.85,4727,4271,0,0.646,5
1242,101242,1,0,1,1,0,0,1,1,0,1,1,0,1,2,8,72.15,550.39,506,4271,0,0.668,5
1243,101243,1,0,1,0,9,0,0,0,0,0,0,0,0,2,33,45.49,1488.73,8236,4270,1,0.881,1
1244,101244,1,0,0,1,5,1,1,1,0,1,1,0,1,1,70,98.72,6900.18,3282,3183,1,0.646,2
1245,101245,0,0,1,0,5,1,0,1,1,1,0,1,1,2,68,83.96,5717.52,9280,4271,0,0.622,5
1246,101246,0,0,1,0,9,0,1,1,0,0,0,0,1,1,20,56.08,1157.43,7024,4270,1,0.525,0
1247,101247,0,0,0,0,8,1,1,0,0,1,1,1,0,2,50,84.31,4233.63,2338,571,1,0.69,4
1248,101248,0,0,0,1,4,1,0,1,0,0,1,0,1,1,52,77.63,4018.67,1386,4271,0,0.646,5
1249,101249,0,0,1,0,8,1,0,1,0,0,0,0,1,0,1,82.39,70.83,9456,4270,1,0.87,0
1250,101250,1,0,1,1,0,0,1,0,0,0,0,0,0,1,52,55.07,2843.36,8184,4270,1,0.711,3
1251,101251,0,0,1,0,7,1,1,1,1,1,1,0,1,3,27,97.94,2667.21,6542,3092,1,0.646,3
1252,101252,0,0,1,0,3,1,0,1,0,1,1,2,0,0,4,83.27,367.9,4093,4270,1,0.5,4
1253,101253,0,0,1,0,0,2,0,0,0,0,0,2,0,2,10,17.54,186.53,9687,4270,1,0.5,0
1254,101254,1,0,1,1,0,0,1,0,1,1,0,1,0,2,7,65.48,460.42,9035,4228,1,0.574,0
1255,101255,0,0,0,1,6,0,0,1,1,1,0,0,0,2,13,64.55,813.11,6655,4270,1,0.786,4
1256,101256,0,0,0,0,2,0,0,1,0,1,1,0,1,2,66,74.46,4900.11,7428,4270,1,0.769,2
1257,101257,1,0,1,1,5,0,0,0,1,1,0,2,0,2,6,54.77,339.33,5172,1496,1,0.5,2
1258,101258,0,0,1,0,3,0,1,0,0,1,1,0,0,2,70,68.86,4815.84,6740,4270,1,0.818,2
1259,101259,1,0,0,0,5,2,0,0,0,0,0,0,1,1,36,17.88,632.01,5224,2172,1,0.786,2
1260,101260,1,0,1,0,8,1,1,0,0,0,0,0,1,2,35,75.51,2630.64,1235,214,1,0.802,1
1261,101261,1,1,0,0,5,0,1,1,1,1,0,0,1,2,53,72.68,3866.69,3855,4271,0,0.711,5
1262,101262,1,0,0,1,4,1,0,0,0,0,0,1,1,2,65,68.13,4435.33,6753,4270,1,0.668,3
1263,101263,1,1,0,0,7,0,1,1,0,0,1,0,1,0,1,70.29,28.71,5446,3598,1,0.75,2
1264,101264,0,0,1,0,7,0,1,0,0,1,1,2,1,0,35,72.44,2523.48,2042,2193,1,0.231,0
1265,101265,1,0,0,1,2,1,0,0,1,1,1,0,1,2,54,84.63,4581.65,8206,3904,1,0.917,0
1266,101266,1,1,0,1,2,1,0,0,1,0,0,0,1,2,28,71.69,1982.12,3205,4271,0,0.891,5
1267,101267,0,0,0,0,5,1,1,1,0,0,0,0,1,2,23,78.2,1774.66,4231,967,1,0.668,2
1268,101268,1,0,0,1,9,0,0,1,1,1,0,0,1,2,26,61.47,1632.35,2070,3165,1,0.769,4
1269,101269,0,0,1,0,9,0,0,1,0,1,0,2,1,0,25,63.07,1634.34,9691,4271,0,0.198,5
1270,101270,0,0,1,1,7,2,0,0,0,0,0,0,1,1,70,19.61,1393.65,4618,2710,1,0.786,1
1271,101271,0,1,0,1,0,2,0,0,0,0,0,0,1,1,61,22.3,1353.35,7564,3984,1,0.818,3
1272,101272,1,0,0,1,2,0,1,0,1,1,0,0,0,3,0,63.48,3.37,8993,4270,1,0.846,0
1273,101273,1,0,0,1,9,1,0,1,0,1,1,0,1,1,8,88.75,750.12,9743,4270,1,0.75,4
1274,101274,1,0,0,0,7,0,0,1,0,1,0,0,0,0,62,58.73,3601.32,9070,3758,1,0.668,3
1275,101275,0,0,1,1,0,0,0,1,1,1,1,0,0,2,50,74.41,3740.2,933,4271,0,0.786,5
1276,101276,1,0,1,0,8,1,1,0,1,1,0,2,1,1,12,82.21,1013.89,40,9,1,0.332,4
1277,101277,1,0,0,0,1,1,1,0,0,0,1,0,1,3,32,80.35,2582.11,3690,2528,1,0.786,4
1278,101278,1,0,1,0,2,1,1,0,1,0,1,0,1,3,54,83.25,4468.83,2586,4271,0,0.786,5
1279,101279,0,0,0,1,6,1,0,0,1,0,0,0,1,3,15,73.82,1117.77,5740,4270,1,0.786,1
1280,101280,0,0,1,0,4,1,0,1,1,1,1,2,1,2,60,90.86,5494.57,5990,4271,0,0.426,5
1281,101281,1,0,0,1,4,0,0,0,1,1,0,2,1,2,40,55.24,2220.25,7270,4270,1,0.475,2
1282,101282,1,0,0,0,1,1,1,0,0,0,0,0,0,3,71,72.16,5117.44,9953,4270,1,0.711,0
1283,101283,1,0,0,0,1,2,0,0,0,0,0,1,1,3,67,22.75,1565.71,2223,3180,1,0.525,0
1284,101284,1,0,1,1,5,1,0,0,1,0,1,0,1,2,46,76.88,3531.65,7858,3112,1,0.87,4
1285,101285,0,0,0,0,3,0,0,1,1,0,1,1,0,2,6,65.48,373.59,1315,1704,1,0.525,0
1286,101286,0,1,0,1,3,2,0,0,0,0,0,0,1,1,68,18.95,1304.76,4354,1096,1,0.818,3
1287,101287,0,0,0,0,1,0,0,0,1,0,0,0,1,2,61,50.7,3080.75,3734,1609,1,0.87,0
1288,101288,0,1,1,1,8,1,0,0,0,1,1,0,0,2,42,77.2,3193.24,3938,2117,1,0.9,1
1289,101289,1,0,1,0,7,0,0,1,1,0,0,1,1,2,41,56.61,2312.08,9669,4270,1,0.5,0
1290,101290,1,0,1,0,2,0,0,0,1,1,1,0,1,2,17,63.42,1074.76,2327,4271,0,0.87,5
1291,101291,1,0,1,1,0,0,1,1,0,0,0,2,1,1,51,60.25,3106.09,606,4271,0,0.13,5
1292,101292,0,1,0,0,1,1,0,1,0,1,0,0,1,2,64,79.57,5071.77,3634,2894,1,0.802,4
1293,101293,1,0,0,0,2,1,0,0,0,0,1,2,1,0,56,65.7,3707.95,2748,1367,1,0.332,4
1294,101294,0,1,1,0,4,1,0,0,0,0,0,0,0,2,22,68.94,1521.5,3952,4271,0,0.9,5
1295,101295,0,1,1,0,6,1,0,0,1,1,0,1,1,3,27,77.06,2043.4,497,4271,0,0.574,5
1296,101296,1,0,1,0,8,1,1,0,0,1,1,0,0,2,25,86.96,2146.18,1382,4271,0,0.881,5
1297,101297,1,0,0,1,5,1,0,0,1,0,1,0,1,0,3,74.55,245.86,2658,2310,1,0.891,0
1298,101298,1,0,0,0,3,2,0,0,0,0,0,0,0,0,29,18.62,527.4,9146,3923,1,0.802,2
1299,101299,0,0,0,0,1,0,0,1,0,0,1,1,0,3,52,57.6,2980.52,3719,3053,1,0.378,4
1300,101300,1,0,1,0,2,0,1,1,0,0,1,0,0,0,15,66.36,983.16,8240,3370,1,0.55,2
1301,101301,0,0,0,0,6,1,0,0,0,0,0,0,0,2,17,64.26,1114.95,4404,4271,0,0.881,5
1302,101302,1,0,1,1,2,0,1,0,0,0,0,1,0,3,12,53.38,630.75,9257,4270,1,0.426,3
1303,101303,0,0,1,1,5,2,0,0,0,0,0,0,1,1,58,21.47,1245.26,2662,4271,0,0.786,5
1304,101304,0,0,0,1,6,0,1,1,0,1,0,0,1,2,16,71.39,1146.13,982,2335,1,0.668,2
1305,101305,1,0,0,1,1,1,0,0,0,0,0,0,1,3,59,68.59,4005.8,6553,4271,0,0.786,5
1306,101306,0,0,1,1,4,0,0,1,1,1,1,1,1,2,51,74.9,3840.64,8979,4270,1,0.5,4
1307,101307,0,0,1,0,2,1,1,1,0,0,1,0,1,3,64,88.77,5672.92,5621,4271,0,0.646,5
1308,101308,1,0,1,1,2,0,1,0,1,0,0,0,0,3,38,59.3,2295.29,9417,4271,0,0.711,5
1309,101309,0,0,1,0,1,1,1,1,0,0,1,0,1,0,38,88.52,3370.53,5152,1444,1,0.646,2
1310,101310,1,0,0,1,3,2,0,0,0,0,0,1,0,2,50,17.16,865.86,963,307,1,0.69,0
1311,101311,0,0,0,0,5,0,1,1,0,0,0,1,0,0,32,68.16,2183.05,8181,4271,0,0.269,5
1312,101312,1,0,1,0,5,0,0,0,1,0,0,1,1,2,11,52.83,539.26,9964,4271,0,0.668,5
1313,101313,1,0,1,1,0,1,0,0,0,1,1,0,1,2,9,80.51,719.74,5521,4114,1,0.917,2
1314,101314,0,0,1,0,1,1,0,1,1,0,1,0,1,0,15,86.55,1293.86,557,521,1,0.75,0
1315,101315,0,1,0,0,8,0,0,1,0,0,1,0,0,2,59,63.04,3704.79,3793,4270,1,0.818,0
1316,101316,0,0,1,0,8,1,0,1,1,1,0,1,1,0,13,86.91,1129.65,6155,4271,0,0.475,5
1317,101317,0,0,0,1,2,0,0,0,0,1,1,0,1,0,13,59.36,754.09,5054,4271,0,0.786,5
1318,101318,0,0,1,0,1,0,0,0,0,0,1,0,1,1,19,55.18,1043.11,4893,3993,1,0.786,1
1319,101319,1,0,0,0,4,1,1,1,0,1,0,0,1,0,69,89.12,6152.19,5625,4270,1,0.646,3
1320,101320,0,0,0,1,7,0,0,1,1,1,0,2,0,1,29,69.73,2037.13,7832,4271,0,0.214,5
1321,101321,1,0,0,0,6,1,0,1,1,0,0,0,1,3,36,79.43,2864.46,5880,4271,0,0.646,5
1322,101322,1,0,0,1,1,0,1,1,1,1,1,2,1,0,16,76.63,1230.59,6388,4271,0,0.13,5
1323,101323,0,0,0,1,7,1,0,0,0,0,1,0,1,1,61,73.44,4510.93,4456,2697,1,0.786,0
1324,101324,1,0,0,0,7,1,1,0,0,1,1,1,1,0,30,85.22,2571.89,5741,4271,0,0.525,5
1325,101325,1,0,1,0,4,1,0,1,1,1,0,2,1,1,5,83.01,399.39,3405,772,1,0.475,0
1326,101326,1,1,1,1,1,0,0,0,1,0,1,2,1,3,43,55.06,2358.53,4678,4271,0,0.378,5
1327,101327,1,0,1,0,6,0,1,1,1,1,1,0,1,2,25,76.4,1862.7,2299,2009,1,0.668,2
1328,101328,0,0,0,1,5,1,1,0,0,1,1,0,1,2,67,89.32,6016.34,3200,556,1,0.87,2
